Karyotype;Label;Average
3RK;Leg_F_3RK_5_2_MMStack_Pos0.ome.tif;0.578
3RK;Leg_F_3RK_6_1_MMStack_Pos0.ome.tif;0.5755
3RK;Leg_F_3RK_6_2_MMStack_Pos0.ome.tif;0.621
3RK;Leg_F_3RK_8_1_MMStack_Pos0.ome.tif;0.5875
3RK;Leg_F_3RK_8_2_MMStack_Pos0.ome.tif;0.5655
3RK;Leg_F_3RK_10_1_MMStack_Pos0.ome.tif;0.575
3RK;Leg_F_3RK_10_2_MMStack_Pos0.ome.tif;0.5675
3RK;Leg_F_3RK_12_1_MMStack_Pos0.ome.tif;0.59
3RK;Leg_F_3RK_12_2_MMStack_Pos0.ome.tif;0.5885
3RK;Leg_F_3RK_15_1_MMStack_Pos0.ome.tif;0.567
3RK;Leg_F_3RK_15_2_MMStack_Pos0.ome.tif;0.5835
3RK;Leg_F_3RK_16_1_MMStack_Pos0.ome.tif;0.568
3RK;Leg_F_3RK_16_2_MMStack_Pos0.ome.tif;0.582
3RK;Leg_F_3RK_18_1_MMStack_Pos0.ome.tif;0.5755
3RK;Leg_F_3RK_18_2_MMStack_Pos0.ome.tif;0.5795
3RK_HET_1;Leg_F_3RKHET1_1_1_MMStack_Pos0.ome.tif;0.593
3RK_HET_1;Leg_F_3RKHET1_1_2_MMStack_Pos0.ome.tif;0.573
3RK_HET_1;Leg_F_3RKHET1_2_1_MMStack_Pos0.ome.tif;0.5585
3RK_HET_1;Leg_F_3RKHET1_2_2_MMStack_Pos0.ome.tif;0.587
3RK_HET_1;Leg_F_3RKHET1_4_1_MMStack_Pos0.ome.tif;0.559
3RK_HET_1;Leg_F_3RKHET1_4_2_MMStack_Pos0.ome.tif;0.5665
3RK_HET_1;Leg_F_3RKHET1_5_1_MMStack_Pos0.ome.tif;0.5925
3RK_HET_1;Leg_F_3RKHET1_5_2_MMStack_Pos0.ome.tif;0.5995
3RK_HET_1;Leg_F_3RKHET1_6_1_MMStack_Pos0.ome.tif;0.5715
3RK_HET_1;Leg_F_3RKHET1_6_2_MMStack_Pos0.ome.tif;0.57
3RK_HET_1;Leg_F_3RKHET1_7_1_MMStack_Pos0.ome.tif;0.574
3RK_HET_1;Leg_F_3RKHET1_7_2_MMStack_Pos0.ome.tif;0.553
3RK_HET_1;Leg_F_3RKHET1_8_1_MMStack_Pos0.ome.tif;0.5725
3RK_HET_1;Leg_F_3RKHET1_8_2_MMStack_Pos0.ome.tif;0.561
3RK_HET_1;Leg_F_3RKHET1_12_1_MMStack_Pos0.ome.tif;0.58
3RK_HET_1;Leg_F_3RKHET1_12_2_MMStack_Pos0.ome.tif;0.5565
3RK_HET_1;Leg_F_3RKHET1_15_1_MMStack_Pos0.ome.tif;0.5445
3RK_HET_1;Leg_F_3RKHET1_15_2_MMStack_Pos0.ome.tif;0.573
3RK_HET_1;Leg_F_3RKHET1_16_1_MMStack_Pos0.ome.tif;0.599
3RK_HET_1;Leg_F_3RKHET1_16_2_MMStack_Pos0.ome.tif;0.577
3RK_HET_1;Leg_F_3RKHET1_18_1_MMStack_Pos0.ome.tif;0.5645
3RK_HET_1;Leg_F_3RKHET1_18_2_MMStack_Pos0.ome.tif;0.562
3RK_HET_2;Leg_F_3RKHET2_1_1_MMStack_Pos0.ome.tif;0.581
3RK_HET_2;Leg_F_3RKHET2_1_2_MMStack_Pos0.ome.tif;0.555
3RK_HET_2;Leg_F_3RKHET2_2_1_MMStack_Pos0.ome.tif;0.5875
3RK_HET_2;Leg_F_3RKHET2_2_2_MMStack_Pos0.ome.tif;0.6155
3RK_HET_2;Leg_F_3RKHET2_4_1_MMStack_Pos0.ome.tif;0.5635
3RK_HET_2;Leg_F_3RKHET2_4_2_MMStack_Pos0.ome.tif;0.578
3RK_HET_2;Leg_F_3RKHET2_5_1_MMStack_Pos0.ome.tif;0.579
3RK_HET_2;Leg_F_3RKHET2_5_2_MMStack_Pos0.ome.tif;0.5905
3RK_HET_2;Leg_F_3RKHET2_6_1_MMStack_Pos0.ome.tif;0.577
3RK_HET_2;Leg_F_3RKHET2_6_2_MMStack_Pos0.ome.tif;0.605
3RK_HET_2;Leg_F_3RKHET2_7_1_MMStack_Pos0.ome.tif;0.5725
3RK_HET_2;Leg_F_3RKHET2_7_2_MMStack_Pos0.ome.tif;0.56
3RK_HET_2;Leg_F_3RKHET2_8_1_MMStack_Pos0.ome.tif;0.5815
3RK_HET_2;Leg_F_3RKHET2_8_2_MMStack_Pos0.ome.tif;0.5795
3RK_HET_2;Leg_F_3RKHET2_12_1_MMStack_Pos0.ome.tif;0.5795
3RK_HET_2;Leg_F_3RKHET2_12_2_MMStack_Pos0.ome.tif;0.569
3RK_HET_2;Leg_F_3RKHET2_15_1_MMStack_Pos0.ome.tif;0.557
3RK_HET_2;Leg_F_3RKHET2_15_2_MMStack_Pos0.ome.tif;0.573
3RK_HET_2;Leg_F_3RKHET2_16_1_MMStack_Pos0.ome.tif;0.554
3RK_HET_2;Leg_F_3RKHET2_16_2_MMStack_Pos0.ome.tif;0.5525
3RK_HET_2;Leg_F_3RKHET2_18_1_MMStack_Pos0.ome.tif;0.566
3RK_HET_2;Leg_F_3RKHET2_18_2_MMStack_Pos0.ome.tif;0.5815
3RP;Leg_F_3RP_1_1_MMStack_Pos0.ome.tif;0.538
3RP;Leg_F_3RP_1_2_MMStack_Pos0.ome.tif;0.564
3RP;Leg_F_3RP_2_1_MMStack_Pos0.ome.tif;0.577
3RP;Leg_F_3RP_2_2_MMStack_Pos0.ome.tif;0.5645
3RP;Leg_F_3RP_4_1_MMStack_Pos0.ome.tif;0.545
3RP;Leg_F_3RP_4_2_MMStack_Pos0.ome.tif;0.5615
3RP;Leg_F_3RP_5_1_MMStack_Pos0.ome.tif;0.5745
3RP;Leg_F_3RP_5_2_MMStack_Pos0.ome.tif;0.5615
3RP;Leg_F_3RP_6_1_MMStack_Pos0.ome.tif;0.5605
3RP;Leg_F_3RP_6_2_MMStack_Pos0.ome.tif;0.5905
3RP;Leg_F_3RP_7_1_MMStack_Pos0.ome.tif;0.572
3RP;Leg_F_3RP_7_2_MMStack_Pos0.ome.tif;0.5785
3RP;Leg_F_3RP_8_1_MMStack_Pos0.ome.tif;0.5645
3RP;Leg_F_3RP_8_2_MMStack_Pos0.ome.tif;0.563
3RP;Leg_F_3RP_12_1_MMStack_Pos0.ome.tif;0.5545
3RP;Leg_F_3RP_12_2_MMStack_Pos0.ome.tif;0.579
3RP;Leg_F_3RP_15_1_MMStack_Pos0.ome.tif;0.558
3RP;Leg_F_3RP_15_2_MMStack_Pos0.ome.tif;0.5705
3RP;Leg_F_3RP_16_1_MMStack_Pos0.ome.tif;0.5885
3RP;Leg_F_3RP_16_2_MMStack_Pos0.ome.tif;0.555
3RP;Leg_F_3RP_18_1_MMStack_Pos0.ome.tif;0.5735
3RP;Leg_F_3RP_18_2_MMStack_Pos0.ome.tif;0.5605
3RP_HET_1;Leg_F_3RPHET1_1_1_MMStack_Pos0.ome.tif;0.558
3RP_HET_1;Leg_F_3RPHET1_1_2_MMStack_Pos0.ome.tif;0.563
3RP_HET_1;Leg_F_3RPHET1_2_1_MMStack_Pos0.ome.tif;0.5585
3RP_HET_1;Leg_F_3RPHET1_2_2_MMStack_Pos0.ome.tif;0.572
3RP_HET_1;Leg_F_3RPHET1_4_1_MMStack_Pos0.ome.tif;0.544
3RP_HET_1;Leg_F_3RPHET1_4_2_MMStack_Pos0.ome.tif;0.5625
3RP_HET_1;Leg_F_3RPHET1_5_1_MMStack_Pos0.ome.tif;0.573
3RP_HET_1;Leg_F_3RPHET1_5_2_MMStack_Pos0.ome.tif;0.5695
3RP_HET_1;Leg_F_3RPHET1_6_1_MMStack_Pos0.ome.tif;0.5715
3RP_HET_1;Leg_F_3RPHET1_6_2_MMStack_Pos0.ome.tif;0.5695
3RP_HET_1;Leg_F_3RPHET1_7_1_MMStack_Pos0.ome.tif;0.5715
3RP_HET_1;Leg_F_3RPHET1_7_2_MMStack_Pos0.ome.tif;0.5485
3RP_HET_1;Leg_F_3RPHET1_8_1_MMStack_Pos0.ome.tif;0.583
3RP_HET_1;Leg_F_3RPHET1_12_1_MMStack_Pos0.ome.tif;0.6085
3RP_HET_1;Leg_F_3RPHET1_12_2_MMStack_Pos0.ome.tif;0.579
3RP_HET_1;Leg_F_3RPHET1_15_1_MMStack_Pos0.ome.tif;0.544
3RP_HET_1;Leg_F_3RPHET1_15_2_MMStack_Pos0.ome.tif;0.573
3RP_HET_1;Leg_F_3RPHET1_16_1_MMStack_Pos0.ome.tif;0.5625
3RP_HET_1;Leg_F_3RPHET1_16_2_MMStack_Pos0.ome.tif;0.5545
3RP_HET_1;Leg_F_3RPHET1_18_1_MMStack_Pos0.ome.tif;0.546
